,pickup_dt,borough,pickups,spd,vsb,temp,dewp,slp,pcp,sd,dayType,month
557,2015-04-22,Manhattan,63287,5.673611111111112,9.625,57.916666666666664,33.958333333333336,1006.0041666666667,0.0,0.0,Wday,Apr
558,2015-04-22,Queens,6449,5.673611111111112,9.625,57.916666666666664,33.958333333333336,1006.0041666666667,0.0,0.0,Wday,Apr
559,2015-04-22,Staten Island,40,5.673611111111112,9.625,57.916666666666664,33.958333333333336,1006.0041666666667,0.0,0.0,Wday,Apr
560,2015-04-23,Bronx,1143,9.208333333333334,10.0,47.208333333333336,27.541666666666668,1006.1083333333331,0.0833333333333333,0.0,Wday,Apr
561,2015-04-23,Brooklyn,12085,9.208333333333334,10.0,47.208333333333336,27.541666666666668,1006.1083333333331,0.0833333333333333,0.0,Wday,Apr
562,2015-04-23,Manhattan,70333,9.208333333333334,10.0,47.208333333333336,27.541666666666668,1006.1083333333331,0.0833333333333333,0.0,Wday,Apr
563,2015-04-23,Queens,7384,9.208333333333334,10.0,47.208333333333336,27.541666666666668,1006.1083333333331,0.0833333333333333,0.0,Wday,Apr
564,2015-04-23,Staten Island,43,9.208333333333334,10.0,47.208333333333336,27.541666666666668,1006.1083333333331,0.0833333333333333,0.0,Wday,Apr
565,2015-04-24,Bronx,1510,8.604166666666666,10.0,43.541666666666664,17.833333333333332,1010.6333333333333,0.0,0.0,Wday,Apr
566,2015-04-24,Brooklyn,14264,8.604166666666666,10.0,43.541666666666664,17.833333333333332,1010.6333333333333,0.0,0.0,Wday,Apr
567,2015-04-24,Manhattan,74293,8.604166666666666,10.0,43.541666666666664,17.833333333333332,1010.6333333333333,0.0,0.0,Wday,Apr
568,2015-04-24,Queens,8244,8.604166666666666,10.0,43.541666666666664,17.833333333333332,1010.6333333333333,0.0,0.0,Wday,Apr
569,2015-04-24,Staten Island,43,8.604166666666666,10.0,43.541666666666664,17.833333333333332,1010.6333333333333,0.0,0.0,Wday,Apr
570,2015-04-25,Bronx,1665,6.583333333333333,10.0,46.5,20.875,1010.9458333333331,0.0,0.0,Wend,Apr
571,2015-04-25,Brooklyn,21821,6.583333333333333,10.0,46.5,20.875,1010.9458333333331,0.0,0.0,Wend,Apr
572,2015-04-25,Manhattan,74557,6.583333333333333,10.0,46.5,20.875,1010.9458333333331,0.0,0.0,Wend,Apr
573,2015-04-25,Queens,8279,6.583333333333333,10.0,46.5,20.875,1010.9458333333331,0.0,0.0,Wend,Apr
574,2015-04-25,Staten Island,67,6.583333333333333,10.0,46.5,20.875,1010.9458333333331,0.0,0.0,Wend,Apr
575,2015-04-26,Bronx,1391,5.291666666666667,10.0,54.041666666666664,27.458333333333332,1005.1291666666666,0.01,0.0,Wend,Apr
576,2015-04-26,Brooklyn,18095,5.291666666666667,10.0,54.041666666666664,27.458333333333332,1005.1291666666666,0.01,0.0,Wend,Apr
577,2015-04-26,Manhattan,62561,5.291666666666667,10.0,54.041666666666664,27.458333333333332,1005.1291666666666,0.01,0.0,Wend,Apr
578,2015-04-26,Queens,9231,5.291666666666667,10.0,54.041666666666664,27.458333333333332,1005.1291666666666,0.01,0.0,Wend,Apr
579,2015-04-26,Staten Island,44,5.291666666666667,10.0,54.041666666666664,27.458333333333332,1005.1291666666666,0.01,0.0,Wend,Apr
580,2015-04-27,Bronx,1193,5.125,10.0,54.541666666666664,29.041666666666668,1004.6000000000003,1.0825,0.0,Wday,Apr
581,2015-04-27,Brooklyn,10135,5.125,10.0,54.541666666666664,29.041666666666668,1004.6000000000003,1.0825,0.0,Wday,Apr
582,2015-04-27,Manhattan,45941,5.125,10.0,54.541666666666664,29.041666666666668,1004.6000000000003,1.0825,0.0,Wday,Apr
583,2015-04-27,Queens,7515,5.125,10.0,54.541666666666664,29.041666666666668,1004.6000000000003,1.0825,0.0,Wday,Apr
584,2015-04-27,Staten Island,29,5.125,10.0,54.541666666666664,29.041666666666668,1004.6000000000003,1.0825,0.0,Wday,Apr
585,2015-04-28,Bronx,1252,7.875,10.0,58.666666666666664,34.0,1007.0416666666666,0.108666666666667,0.0,Wday,Apr
586,2015-04-28,Brooklyn,10058,7.875,10.0,58.666666666666664,34.0,1007.0416666666666,0.108666666666667,0.0,Wday,Apr
587,2015-04-28,Manhattan,50831,7.875,10.0,58.666666666666664,34.0,1007.0416666666666,0.108666666666667,0.0,Wday,Apr
588,2015-04-28,Queens,6442,7.875,10.0,58.666666666666664,34.0,1007.0416666666666,0.108666666666667,0.0,Wday,Apr
589,2015-04-28,Staten Island,27,7.875,10.0,58.666666666666664,34.0,1007.0416666666666,0.108666666666667,0.0,Wday,Apr
590,2015-04-29,Bronx,1274,5.041666666666667,10.0,65.41666666666667,36.5,1005.7375000000001,0.05,0.0,Wday,Apr
591,2015-04-29,Brooklyn,11420,5.041666666666667,10.0,65.41666666666667,36.5,1005.7375000000001,0.05,0.0,Wday,Apr
592,2015-04-29,Manhattan,55930,5.041666666666667,10.0,65.41666666666667,36.5,1005.7375000000001,0.05,0.0,Wday,Apr
593,2015-04-29,Queens,6789,5.041666666666667,10.0,65.41666666666667,36.5,1005.7375000000001,0.05,0.0,Wday,Apr
594,2015-04-29,Staten Island,44,5.041666666666667,10.0,65.41666666666667,36.5,1005.7375000000001,0.05,0.0,Wday,Apr
595,2015-04-30,Bronx,1233,8.708333333333334,10.0,55.6875,39.041666666666664,1007.8291666666665,0.0,0.0,Wday,Apr
596,2015-04-30,Brooklyn,12106,8.708333333333334,10.0,55.6875,39.041666666666664,1007.8291666666665,0.0,0.0,Wday,Apr
597,2015-04-30,Manhattan,62287,8.708333333333334,10.0,55.6875,39.041666666666664,1007.8291666666665,0.0,0.0,Wday,Apr
598,2015-04-30,Queens,7958,8.708333333333334,10.0,55.6875,39.041666666666664,1007.8291666666665,0.0,0.0,Wday,Apr
599,2015-04-30,Staten Island,52,8.708333333333334,10.0,55.6875,39.041666666666664,1007.8291666666665,0.0,0.0,Wday,Apr
600,2015-05-01,Bronx,1473,5.833333333333333,10.0,53.75,38.583333333333336,1013.7791666666667,0.0,0.0,Wday,May
601,2015-05-01,Brooklyn,14557,5.833333333333333,10.0,53.75,38.583333333333336,1013.7791666666667,0.0,0.0,Wday,May
602,2015-05-01,Manhattan,66147,5.833333333333333,10.0,53.75,38.583333333333336,1013.7791666666667,0.0,0.0,Wday,May
603,2015-05-01,Queens,8975,5.833333333333333,10.0,53.75,38.583333333333336,1013.7791666666667,0.0,0.0,Wday,May
604,2015-05-01,Staten Island,57,5.833333333333333,10.0,53.75,38.583333333333336,1013.7791666666667,0.0,0.0,Wday,May
605,2015-05-02,Bronx,1861,2.7916666666666665,9.858333333333333,55.06944444444445,40.166666666666664,1014.9624999999997,0.0,0.0,Wend,May
606,2015-05-02,Brooklyn,23575,2.7916666666666665,9.858333333333333,55.06944444444445,40.166666666666664,1014.9624999999997,0.0,0.0,Wend,May
607,2015-05-02,Manhattan,71007,2.7916666666666665,9.858333333333333,55.06944444444445,40.166666666666664,1014.9624999999997,0.0,0.0,Wend,May
608,2015-05-02,Queens,8745,2.7916666666666665,9.858333333333333,55.06944444444445,40.166666666666664,1014.9624999999997,0.0,0.0,Wend,May
609,2015-05-02,Staten Island,59,2.7916666666666665,9.858333333333333,55.06944444444445,40.166666666666664,1014.9624999999997,0.0,0.0,Wend,May
610,2015-05-03,Bronx,1653,3.1458333333333335,10.0,60.916666666666664,36.833333333333336,1017.7375000000002,0.0,0.0,Wend,May
611,2015-05-03,Brooklyn,18551,3.1458333333333335,10.0,60.916666666666664,36.833333333333336,1017.7375000000002,0.0,0.0,Wend,May
612,2015-05-03,Manhattan,51989,3.1458333333333335,10.0,60.916666666666664,36.833333333333336,1017.7375000000002,0.0,0.0,Wend,May
613,2015-05-03,Queens,10112,3.1458333333333335,10.0,60.916666666666664,36.833333333333336,1017.7375000000002,0.0,0.0,Wend,May
614,2015-05-03,Staten Island,55,3.1458333333333335,10.0,60.916666666666664,36.833333333333336,1017.7375000000002,0.0,0.0,Wend,May
615,2015-05-04,Bronx,1050,4.041666666666667,9.508333333333333,69.5625,43.854166666666664,1021.2208333333333,0.0,0.0,Wday,May
616,2015-05-04,Brooklyn,10221,4.041666666666667,9.508333333333333,69.5625,43.854166666666664,1021.2208333333333,0.0,0.0,Wday,May
617,2015-05-04,Manhattan,46197,4.041666666666667,9.508333333333333,69.5625,43.854166666666664,1021.2208333333333,0.0,0.0,Wday,May
618,2015-05-04,Queens,7853,4.041666666666667,9.508333333333333,69.5625,43.854166666666664,1021.2208333333333,0.0,0.0,Wday,May
619,2015-05-04,Staten Island,45,4.041666666666667,9.508333333333333,69.5625,43.854166666666664,1021.2208333333333,0.0,0.0,Wday,May
620,2015-05-05,Bronx,1093,5.4375,10.0,74.0,48.333333333333336,1021.4041666666666,0.0,0.0,Wday,May
621,2015-05-05,Brooklyn,10813,5.4375,10.0,74.0,48.333333333333336,1021.4041666666666,0.0,0.0,Wday,May
622,2015-05-05,Manhattan,56823,5.4375,10.0,74.0,48.333333333333336,1021.4041666666666,0.0,0.0,Wday,May
623,2015-05-05,Queens,6819,5.4375,10.0,74.0,48.333333333333336,1021.4041666666666,0.0,0.0,Wday,May
624,2015-05-05,Staten Island,36,5.4375,10.0,74.0,48.333333333333336,1021.4041666666666,0.0,0.0,Wday,May
625,2015-05-06,Bronx,1251,5.208333333333333,10.0,68.54166666666667,43.25,1023.6250000000001,0.0,0.0,Wday,May
626,2015-05-06,Brooklyn,11490,5.208333333333333,10.0,68.54166666666667,43.25,1023.6250000000001,0.0,0.0,Wday,May
627,2015-05-06,Manhattan,60698,5.208333333333333,10.0,68.54166666666667,43.25,1023.6250000000001,0.0,0.0,Wday,May
628,2015-05-06,Queens,7100,5.208333333333333,10.0,68.54166666666667,43.25,1023.6250000000001,0.0,0.0,Wday,May
629,2015-05-06,Staten Island,46,5.208333333333333,10.0,68.54166666666667,43.25,1023.6250000000001,0.0,0.0,Wday,May
630,2015-05-07,Bronx,1389,2.1041666666666665,9.9625,66.08333333333333,43.041666666666664,1022.7791666666667,0.0,0.0,Wday,May
631,2015-05-07,Brooklyn,12204,2.1041666666666665,9.9625,66.08333333333333,43.041666666666664,1022.7791666666667,0.0,0.0,Wday,May
632,2015-05-07,Manhattan,64767,2.1041666666666665,9.9625,66.08333333333333,43.041666666666664,1022.7791666666667,0.0,0.0,Wday,May
633,2015-05-07,Queens,8043,2.1041666666666665,9.9625,66.08333333333333,43.041666666666664,1022.7791666666667,0.0,0.0,Wday,May
634,2015-05-07,Staten Island,41,2.1041666666666665,9.9625,66.08333333333333,43.041666666666664,1022.7791666666667,0.0,0.0,Wday,May
635,2015-05-08,Bronx,1592,2.3854166666666665,6.747916666666666,66.73958333333333,51.854166666666664,1020.6083333333332,0.0,0.0,Wday,May
636,2015-05-08,Brooklyn,14115,2.3854166666666665,6.747916666666666,66.73958333333333,51.854166666666664,1020.6083333333332,0.0,0.0,Wday,May
637,2015-05-08,Manhattan,65896,2.3854166666666665,6.747916666666666,66.73958333333333,51.854166666666664,1020.6083333333332,0.0,0.0,Wday,May
